"id","updatedAt","jobTitle","jobOfferCardTitle","jobOfferCardSalaryList","appealTitle","requiredText","facilityName","facilityAddress","facilityAccess"
"544083","2025-03-03T15:36:31.000+09:00","","しんあいケア センター せたがや事業所の介護職/ヘルパー求人（パート・バイト）","パート・バイト 時給 1,700円 〜 2,110円","【世田谷区上馬】週2日から週5日勤務まで柔軟に対応☆時給高水準！資格と勤務実績に応じて手当支給あり◎得意を活かして活躍しませんか？","介護職員初任者研修（旧ヘルパー2級）以上必須","しんあいケア センター せたがや事業所","上馬5-19-16","東急世田谷線 松陰神社前駅から徒歩で3分
東急世田谷線 世田谷駅から徒歩で7分
東急田園都市線　駒澤大学駅から徒歩17分"
"1174756","2025-03-03T15:34:14.000+09:00","介護職員","ニチイケアセンター中野の介護職員求人","パート・バイト 時給 1,328円 〜 2,148円","【中野区上高田】週1日・1時間～OK！子ども手当や学校行事休暇 等、子育て支援制度充実◎研修制度あり！空いた時間で介護のお仕事始めませんか？","いずれかの資格を保有
・介護職員初任者研修（旧ホームヘルパー2級）
・介護福祉士実務者研修（旧ホームヘルパー講座1級・介護職員基礎研修）
・介護福祉士","ニチイケアセンター中野","上高田2-46-6","西武新宿線 新井薬師前駅から徒歩で8分
東京メトロ東西線 中野駅から徒歩で12分
JR中央・総武線 中野駅から徒歩で12分"
"551906","2025-03-03T15:33:49.000+09:00","介護職員","ニチイケアセンター世田谷宇奈根の介護職員求人","正職員 月給 200,570円 〜 238,570円","【世田谷区宇奈根】研修制度あり！子ども手当や学校行事休暇 等、子育て支援制度充実◎お持ちの資格を活かして働きませんか？","いずれかの資格を保有
・介護職員初任者研修（旧ホームヘルパー2級）
・介護福祉士実務者研修（旧ホームヘルパー講座1級・介護職員基礎研修）
・介護福祉士","ニチイケアセンター世田谷宇奈根","宇奈根1-18-6","田園都市線　二子玉川駅より成城学園前行きバス「鎌田バス停」下車　徒歩5分
小田急小田原線　成城学園前駅より二子玉川駅行きバス「鎌田バス停」下車　徒歩5分"
"621762","2025-03-03T15:33:49.000+09:00","介護職員","ニチイケアセンター世田谷宇奈根の介護職員求人","パート・バイト 時給 1,171円 〜 1,621円","【世田谷区宇奈根】研修制度あり！子ども手当や学校行事休暇 等、子育て支援制度充実◎無資格・未経験からスタートOK！スキルアップしながら介護のお仕事始めませんか？","いずれかの資格を保有
・介護職員初任者研修（旧ホームヘルパー2級）
・介護福祉士実務者研修（旧ホームヘルパー講座1級・介護職員基礎研修）
・介護福祉士
◆無資格の方もご相談ください！","ニチイケアセンター世田谷宇奈根","宇奈根1-18-6","田園都市線　二子玉川駅より成城学園前行きバス「鎌田バス停」下車　徒歩5分
小田急小田原線　成城学園前駅より二子玉川駅行きバス「鎌田バス停」下車　徒歩5分"
"1034780","2025-03-03T15:33:38.000+09:00","介護職員","ニチイケアセンター中目黒の介護職員求人","正職員 月給 228,970円 〜 246,970円","【目黒区東山】研修制度あり！子ども手当や学校行事休暇 等、子育て支援制度充実◎スキルアップできる介護のお仕事です！","いずれかの資格を保有
・介護職員初任者研修（旧ホームヘルパー2級）
・介護福祉士実務者研修（旧ホームヘルパー講座1級・介護職員基礎研修）
・介護福祉士","ニチイケアセンター中目黒","東山1-4-4目","東急東横線 中目黒駅から徒歩で6分
東京メトロ日比谷線 中目黒駅から徒歩で6分
東急東横線 代官山駅から徒歩で11分"
"1034778","2025-03-03T15:33:38.000+09:00","介護職員","ニチイケアセンター祐天寺の介護職員求人","正職員 月給 228,970円 〜 246,970円","【目黒区中町】研修制度あり！子ども手当や学校行事休暇 等、子育て支援制度充実◎スキルアップできる介護のお仕事です！","いずれかの資格を保有
・介護職員初任者研修（旧ホームヘルパー2級）
・介護福祉士実務者研修（旧ホームヘルパー講座1級・介護職員基礎研修）
・介護福祉士","ニチイケアセンター祐天寺","中町2-38-9","東急東横線 祐天寺駅から徒歩で6分
東急東横線 中目黒駅から徒歩で14分
東京メトロ日比谷線 中目黒駅から徒歩で14分
"
"1034779","2025-03-03T15:33:38.000+09:00","介護職員","ニチイケアセンター北沢の介護職員求人","正職員 月給 228,970円 〜 246,970円","【世田谷区大原】研修制度あり！子ども手当や学校行事休暇 等、子育て支援制度充実◎スキルアップできる介護のお仕事です！","いずれかの資格を保有
・介護職員初任者研修（旧ホームヘルパー2級）
・介護福祉士実務者研修（旧ホームヘルパー講座1級・介護職員基礎研修）
・介護福祉士","ニチイケアセンター北沢","大原1-23-15","京王線 代田橋駅から徒歩で8分
京王井の頭線 新代田駅から徒歩で7分
京王井の頭線 東松原駅から徒歩で11分"
"1034761","2025-03-03T15:33:35.000+09:00","介護職員","ニチイケアセンター蓮根の介護職員求人","正職員 月給 228,970円 〜 246,970円","【板橋区東坂下】研修制度あり！子ども手当や学校行事休暇 等、子育て支援制度充実◎スキルアップできる介護のお仕事です！","いずれかの資格を保有
・介護職員初任者研修（旧ホームヘルパー2級）
・介護福祉士実務者研修（旧ホームヘルパー講座1級・介護職員基礎研修）
・介護福祉士","ニチイケアセンター蓮根","東坂下2-10-10","都営三田線 蓮根駅から徒歩で10分
都営三田線 志村三丁目駅から徒歩で14分
JR埼京線 浮間舟渡駅から徒歩で14分
"
"1009865","2025-03-03T15:33:32.000+09:00","介護職員","ニチイケアセンター世田谷松原の介護職員求人","正職員 月給 228,970円 〜 246,970円","【世田谷区赤堤】研修制度あり！子ども手当や学校行事休暇 等、子育て支援制度充実◎スキルアップできる介護のお仕事です！","いずれかの資格を保有
・介護職員初任者研修（旧ホームヘルパー2級）
・介護福祉士実務者研修（旧ホームヘルパー講座1級・介護職員基礎研修）
・介護福祉士","ニチイケアセンター世田谷松原","赤堤4-36-19","京王線 下高井戸駅から徒歩で2分
東急世田谷線 下高井戸駅から徒歩で2分
東急世田谷線 松原駅から徒歩で7分
"
"1009862","2025-03-03T15:33:31.000+09:00","介護職員","ニチイケアセンター羽田の介護職員求人","正職員 月給 228,970円 〜 246,970円","【大田区西糀谷】研修制度あり！子ども手当や学校行事休暇 等、子育て支援制度充実◎スキルアップできる介護のお仕事です！","いずれかの資格を保有
・介護職員初任者研修（旧ホームヘルパー2級）
・介護福祉士実務者研修（旧ホームヘルパー講座1級・介護職員基礎研修）
・介護福祉士","ニチイケアセンター羽田","西糀谷3-41-3","京急空港線 大鳥居駅から徒歩で2分
京急空港線 糀谷駅から徒歩で9分
京急空港線 穴守稲荷駅から徒歩で13分"
"1009864","2025-03-03T15:33:31.000+09:00","介護職員","品川区ヘルパーステーション杜松の介護職員求人","正職員 月給 228,970円 〜 246,970円","【品川区豊町】研修制度あり！子ども手当や学校行事休暇 等、子育て支援制度充実◎スキルアップできる介護のお仕事です！","いずれかの資格を保有
・介護職員初任者研修（旧ホームヘルパー2級）
・介護福祉士実務者研修（旧ホームヘルパー講座1級・介護職員基礎研修）
・介護福祉士","品川区ヘルパーステーション杜松","豊町4-24-15","東急大井町線 下神明駅から徒歩で6分
JR横須賀線 西大井駅から徒歩で7分
JR湘南新宿ライン 西大井駅から徒歩で7分"
"986051","2025-03-03T15:33:24.000+09:00","介護職員","ニチイケアセンター奥戸の介護職員求人","パート・バイト 時給 1,163円 〜 1,303円","【葛飾区奥戸】週1日～OK！子ども手当や学校行事休暇 等、子育て支援制度充実◎研修制度あり！空いた時間で介護のお仕事始めませんか？","いずれかの資格を保有
・介護職員初任者研修（旧ホームヘルパー2級）
・介護福祉士実務者研修（旧ホームヘルパー講座1級・介護職員基礎研修）
・介護福祉士
◆無資格の方もご相談ください！","ニチイケアセンター奥戸","奥戸5丁目16番10号","JR中央・総武線 小岩駅から徒歩で22分"
"986046","2025-03-03T15:33:23.000+09:00","介護職員","ニチイケアセンター一之江の介護職員求人","正職員 月給 200,570円 〜 238,570円","【江戸川区鹿骨】研修制度あり！子ども手当や学校行事休暇 等、子育て支援制度充実◎お持ちの資格を活かして働きませんか？","いずれかの資格を保有
・介護職員初任者研修（旧ホームヘルパー2級）
・介護福祉士実務者研修（旧ホームヘルパー講座1級・介護職員基礎研修）
・介護福祉士","ニチイケアセンター一之江","鹿骨1丁目56番5号","都営新宿線 篠崎駅から徒歩で19分"
"986019","2025-03-03T15:33:16.000+09:00","介護職員","ニチイケアセンター板橋本町の介護職員求人","正職員 月給 228,970円 〜 246,970円","【板橋区大和町】研修制度あり！子ども手当や学校行事休暇 等、子育て支援制度充実◎スキルアップできる介護のお仕事です！","いずれかの資格を保有
・介護職員初任者研修（旧ホームヘルパー2級）
・介護福祉士実務者研修（旧ホームヘルパー講座1級・介護職員基礎研修）
・介護福祉士","ニチイケアセンター板橋本町","大和町26-8","都営三田線 板橋本町駅から徒歩で6分
東武東上線 中板橋駅から徒歩で13分
都営三田線 本蓮沼駅から徒歩で13分"
"986020","2025-03-03T15:33:16.000+09:00","介護職員","ニチイケアセンター小茂根の介護職員求人","正職員 月給 228,970円 〜 246,970円","【板橋区小茂根】研修制度あり！子ども手当や学校行事休暇 等、子育て支援制度充実◎スキルアップできる介護のお仕事です！","いずれかの資格を保有
・介護職員初任者研修（旧ホームヘルパー2級）
・介護福祉士実務者研修（旧ホームヘルパー講座1級・介護職員基礎研修）
・介護福祉士","ニチイケアセンター小茂根","小茂根5丁目4番41号","東京メトロ副都心線 小竹向原駅から徒歩で12分
東京メトロ有楽町線 小竹向原駅から徒歩で12分
西武有楽町線 小竹向原駅から徒歩で12分"
"985989","2025-03-03T15:33:09.000+09:00","介護職員","ニチイケアセンター赤羽の介護職員求人","正職員 月給 200,570円 〜 238,570円","【北区赤羽北】研修制度あり！子ども手当や学校行事休暇 等、子育て支援制度充実◎お持ちの資格を活かして働きませんか？","いずれかの資格を保有
・介護職員初任者研修（旧ホームヘルパー2級）
・介護福祉士実務者研修（旧ホームヘルパー講座1級・介護職員基礎研修）
・介護福祉士","ニチイケアセンター赤羽","赤羽北1丁目4番22号","東京メトロ南北線 赤羽岩淵駅から徒歩で9分
埼玉高速鉄道線 赤羽岩淵駅から徒歩で9分
JR埼京線 北赤羽駅から徒歩で12分"
"985988","2025-03-03T15:33:08.000+09:00","介護職員","ニチイケアセンター石神井公園の介護職員求人","正職員 月給 200,570円 〜 238,570円","【練馬区石神井町】研修制度あり！子ども手当や学校行事休暇 等、子育て支援制度充実◎お持ちの資格を活かして働きませんか？","いずれかの資格を保有
・介護職員初任者研修（旧ホームヘルパー2級）
・介護福祉士実務者研修（旧ホームヘルパー講座1級・介護職員基礎研修）
・介護福祉士","ニチイケアセンター石神井公園","石神井町7丁目17番16号","西武池袋線 石神井公園駅から徒歩で15分
西武池袋線 大泉学園駅から徒歩で15分"
"849743","2025-03-03T15:29:39.000+09:00","介護職員","ニチイケアセンター洗足の介護職員求人","正職員 月給 228,970円 〜 246,970円","【目黒区原町】研修制度あり！子ども手当や学校行事休暇 等、子育て支援制度充実◎スキルアップできる介護のお仕事です！","いずれかの資格を保有
・介護職員初任者研修（旧ホームヘルパー2級）
・介護福祉士実務者研修（旧ホームヘルパー講座1級・介護職員基礎研修）
・介護福祉士","ニチイケアセンター洗足","原町1-28-5","東急目黒線 西小山駅から徒歩で5分
東急目黒線 洗足駅から徒歩で11分
東急目黒線 武蔵小山駅から徒歩で14分"
"849744","2025-03-03T15:29:39.000+09:00","介護職員","ニチイケアセンター足立扇の介護職員求人","正職員 月給 228,970円 〜 246,970円","【足立区扇】研修制度あり！子ども手当や学校行事休暇 等、子育て支援制度充実◎スキルアップできる介護のお仕事です！","いずれかの資格を保有
・介護職員初任者研修（旧ホームヘルパー2級）
・介護福祉士実務者研修（旧ホームヘルパー講座1級・介護職員基礎研修）
・介護福祉士","ニチイケアセンター足立扇","扇2-35-8","日暮里・舎人ライナー　高野駅 徒歩5分"
"849734","2025-03-03T15:29:37.000+09:00","介護職員","ニチイケアセンター中村橋の介護職員求人","正職員 月給 228,970円 〜 246,970円","【練馬区貫井】研修制度あり！子ども手当や学校行事休暇 等、子育て支援制度充実◎スキルアップできる介護のお仕事です！","いずれかの資格を保有
・介護職員初任者研修（旧ホームヘルパー2級）
・介護福祉士実務者研修（旧ホームヘルパー講座1級・介護職員基礎研修）
・介護福祉士","ニチイケアセンター中村橋","貫井1-39-1","西武池袋線 中村橋駅から徒歩で3分
西武池袋線 富士見台駅から徒歩で6分
西武豊島線 豊島園駅から徒歩で21分"
"849738","2025-03-03T15:29:37.000+09:00","介護職員","ニチイケアセンター阿佐ヶ谷の介護職員求人","正職員 月給 228,970円 〜 246,970円","【杉並区阿佐谷北】研修制度あり！子ども手当や学校行事休暇 等、子育て支援制度充実◎スキルアップできる介護のお仕事です！","いずれかの資格を保有
・介護職員初任者研修（旧ホームヘルパー2級）
・介護福祉士実務者研修（旧ホームヘルパー講座1級・介護職員基礎研修）
・介護福祉士","ニチイケアセンター阿佐ヶ谷","阿佐谷北1-29-16","JR阿佐ヶ谷駅　徒歩5分"
"849733","2025-03-03T15:29:36.000+09:00","介護職員","ニチイケアセンター豊島の介護職員求人","正職員 月給 228,970円 〜 246,970円","【豊島区池袋】研修制度あり！子ども手当や学校行事休暇 等、子育て支援制度充実◎スキルアップできる介護のお仕事です！","いずれかの資格を保有
・介護職員初任者研修（旧ホームヘルパー2級）
・介護福祉士実務者研修（旧ホームヘルパー講座1級・介護職員基礎研修）
・介護福祉士","ニチイケアセンター豊島","池袋4-27-5","東武東上線 北池袋駅から徒歩で10分
東京メトロ副都心線 池袋駅から徒歩で10分
東武東上線 池袋駅から徒歩で10分"
"686875","2025-03-03T15:25:53.000+09:00","介護職員","ニチイケアセンターおしあげの介護職員求人","正職員 月給 200,570円 〜 238,570円","【墨田区太平】研修制度あり！子ども手当や学校行事休暇 等、子育て支援制度充実◎お持ちの資格を活かして働きませんか？","いずれかの資格を保有
・介護職員初任者研修（旧ホームヘルパー2級）
・介護福祉士実務者研修（旧ホームヘルパー講座1級・介護職員基礎研修）
・介護福祉士","ニチイケアセンターおしあげ","太平3-19-5","東京メトロ半蔵門線 錦糸町駅から徒歩で8分
JR中央・総武線 錦糸町駅から徒歩で8分
JR総武本線 錦糸町駅から徒歩で8分"
"686876","2025-03-03T15:25:53.000+09:00","介護職員","ニチイケアセンター江東の介護職員求人","正職員 月給 228,970円 〜 246,970円","【江東区森下】研修制度あり！子ども手当や学校行事休暇 等、子育て支援制度充実◎スキルアップできる介護のお仕事です！","いずれかの資格を保有
・介護職員初任者研修（旧ホームヘルパー2級）
・介護福祉士実務者研修（旧ホームヘルパー講座1級・介護職員基礎研修）
・介護福祉士","ニチイケアセンター江東","森下5-13-2","都営新宿線 菊川駅から徒歩で8分
都営新宿線 住吉駅から徒歩で12分
東京メトロ半蔵門線 住吉駅から徒歩で12分"
"686869","2025-03-03T15:25:52.000+09:00","介護職員","ニチイケアセンター新小岩の介護職員求人","正職員 月給 200,570円 〜 238,570円","【葛飾区奥戸】研修制度あり！子ども手当や学校行事休暇 等、子育て支援制度充実◎お持ちの資格を活かして働きませんか？","いずれかの資格を保有
・介護職員初任者研修（旧ホームヘルパー2級）
・介護福祉士実務者研修（旧ホームヘルパー講座1級・介護職員基礎研修）
・介護福祉士","ニチイケアセンター新小岩","奥戸4丁目21番20号","JR中央・総武線 小岩駅から徒歩で19分"
"686842","2025-03-03T15:25:45.000+09:00","介護職員","ニチイケアセンターせせらぎの介護職員求人","正職員 月給 228,970円 〜 246,970円","【葛飾区細田】研修制度あり！子ども手当や学校行事休暇 等、子育て支援制度充実◎スキルアップできる介護のお仕事です！","いずれかの資格を保有
・介護職員初任者研修（旧ホームヘルパー2級）
・介護福祉士実務者研修（旧ホームヘルパー講座1級・介護職員基礎研修）
・介護福祉士","ニチイケアセンターせせらぎ","細田2丁目2番4号","京成押上線 青砥駅から徒歩で20分
成田スカイアクセス 青砥駅から徒歩で20分
京成本線 青砥駅から徒歩で20分"
"686833","2025-03-03T15:25:43.000+09:00","介護職員","ニチイケアセンター洗足の介護職員求人","パート・バイト 時給 1,328円 〜 2,148円","【目黒区原町】週1日・1時間～OK！子ども手当や学校行事休暇 等、子育て支援制度充実◎研修制度あり！空いた時間で介護のお仕事始めませんか？","いずれかの資格を保有
・介護職員初任者研修（旧ホームヘルパー2級）
・介護福祉士実務者研修（旧ホームヘルパー講座1級・介護職員基礎研修）
・介護福祉士","ニチイケアセンター洗足","原町1-28-5","東急目黒線 西小山駅から徒歩で5分
東急目黒線 洗足駅から徒歩で11分
東急目黒線 武蔵小山駅から徒歩で14分"
"686832","2025-03-03T15:25:43.000+09:00","介護職員","ニチイケアセンター大井町の介護職員求人","パート・バイト 時給 1,328円 〜 2,148円","【品川区東大井】週1日・1時間～OK！子ども手当や学校行事休暇 等、子育て支援制度充実◎研修制度あり！空いた時間で介護のお仕事始めませんか？","いずれかの資格を保有
・介護職員初任者研修（旧ホームヘルパー2級）
・介護福祉士実務者研修（旧ホームヘルパー講座1級・介護職員基礎研修）
・介護福祉士","ニチイケアセンター大井町","東大井5-7-10","りんかい線 大井町駅から徒歩で3分
東急大井町線 大井町駅から徒歩で3分
JR京浜東北線 大井町駅から徒歩で5分"
"686829","2025-03-03T15:25:42.000+09:00","介護職員","ニチイケアセンター高井戸駅前の介護職員求人","正職員 月給 228,970円 〜 246,970円","【杉並区高井戸西】研修制度あり！子ども手当や学校行事休暇 等、子育て支援制度充実◎スキルアップできる介護のお仕事です！","いずれかの資格を保有
・介護職員初任者研修（旧ホームヘルパー2級）
・介護福祉士実務者研修（旧ホームヘルパー講座1級・介護職員基礎研修）
・介護福祉士","ニチイケアセンター高井戸駅前","高井戸西1-27-23","京王井の頭線 高井戸駅から徒歩で3分"
"686831","2025-03-03T15:25:42.000+09:00","介護職員","ニチイケアセンター烏山の介護職員求人","パート・バイト 時給 1,328円 〜 2,148円","【世田谷区北烏山】週1日・1時間～OK！子ども手当や学校行事休暇 等、子育て支援制度充実◎研修制度あり！空いた時間で介護のお仕事始めませんか？","いずれかの資格を保有
・介護職員初任者研修（旧ホームヘルパー2級）
・介護福祉士実務者研修（旧ホームヘルパー講座1級・介護職員基礎研修）
・介護福祉士","ニチイケアセンター烏山","北烏山6-1-16","京王線 千歳烏山駅から徒歩で8分
京王線 芦花公園駅から徒歩で11分
京王線 八幡山駅から徒歩で20分"
"686830","2025-03-03T15:25:42.000+09:00","介護職員","ニチイケアセンター高井戸駅前の介護職員求人","パート・バイト 時給 1,328円 〜 2,148円","【杉並区高井戸西】週1日・1時間～OK！子ども手当や学校行事休暇 等、子育て支援制度充実◎研修制度あり！空いた時間で介護のお仕事始めませんか？","いずれかの資格を保有
・介護職員初任者研修（旧ホームヘルパー2級）
・介護福祉士実務者研修（旧ホームヘルパー講座1級・介護職員基礎研修）
・介護福祉士","ニチイケアセンター高井戸駅前","高井戸西1-27-23","京王井の頭線 高井戸駅から徒歩で3分"
"686828","2025-03-03T15:25:41.000+09:00","介護職員","ニチイケアセンター荻窪の介護職員求人","正職員 月給 200,570円 〜 238,570円","【杉並区荻窪】研修制度あり！子ども手当や学校行事休暇 等、子育て支援制度充実◎お持ちの資格を活かして働きませんか？","いずれかの資格を保有
・介護職員初任者研修（旧ホームヘルパー2級）
・介護福祉士実務者研修（旧ホームヘルパー講座1級・介護職員基礎研修）
・介護福祉士","ニチイケアセンター荻窪","荻窪1-15-13","東京メトロ丸ノ内線 荻窪駅から徒歩で3分
JR中央・総武線 荻窪駅から徒歩で3分
JR中央線(快速) 荻窪駅から徒歩で3分"
"676432","2025-03-03T15:25:17.000+09:00","介護職員","ニチイケアセンター北馬込の介護職員求人","正職員 月給 228,970円 〜 246,970円","【大田区北馬込】研修制度あり！子ども手当や学校行事休暇 等、子育て支援制度充実◎スキルアップできる介護のお仕事です！","いずれかの資格を保有
・介護職員初任者研修（旧ホームヘルパー2級）
・介護福祉士実務者研修（旧ホームヘルパー講座1級・介護職員基礎研修）
・介護福祉士","ニチイケアセンター北馬込","北馬込2-30-8","都営浅草線 馬込駅から徒歩で1分
東急大井町線 荏原町駅から徒歩で12分
東急大井町線 中延駅から徒歩で14分
"
"766333","2025-03-03T15:25:07.000+09:00","登録ヘルパー","らいふ・ふれあい介護サービス野方事業所の登録ヘルパー求人","パート・バイト 時給 1,250円 〜 1,950円","【訪問介護／ヘルパー】日勤1時間～応募OK◎Wワークも可能！","下記いずれかの資格をお持ちの方
・初任者研修（ヘルパー２級）
・実務者研修
・介護福祉士","らいふ・ふれあい介護サービス野方事業所","野方6-6-2","西武新宿線 野方駅から徒歩で2分
西武新宿線 都立家政駅から徒歩で12分
西武新宿線 沼袋駅から徒歩で14分"
"677354","2025-03-03T15:24:25.000+09:00","常勤ヘルパー","らいふ・ふれあい介護サービス野方事業所の常勤ヘルパー求人","正職員 月給 250,000円 〜 260,000円","訪問介護事業所での お仕事♪お買物や料理、掃除等の生活援助と排泄や入浴、食事等の身体介助をお任せします。","下記いずれかの資格をお持ちの方
・初任者研修（ヘルパー２級）
・実務者研修
・介護福祉士","らいふ・ふれあい介護サービス野方事業所","野方6-6-2","西武新宿線 野方駅から徒歩で2分
西武新宿線 都立家政駅から徒歩で12分
西武新宿線 沼袋駅から徒歩で14分"
"1308595","2025-03-03T15:19:14.000+09:00","登録ヘルパー","らいふ阿佐ヶ谷の登録ヘルパー求人","パート・バイト 時給 1,650円 〜 2,450円","訪問介護／ヘルパー　日勤1時間～応募OK◎Wワークも可能！","下記いずれかの資格をお持ちの方
・初任者研修（ヘルパー２級）
・実務者研修
・介護福祉士","らいふ阿佐ヶ谷","阿佐谷北1-42-6","JR中央線(快速) 阿佐ケ谷駅から徒歩で7分
JR中央・総武線 阿佐ケ谷駅から徒歩で7分
東京メトロ丸ノ内線 南阿佐ケ谷駅から徒歩で13分"
"772929","2025-03-03T15:16:27.000+09:00","常勤ヘルパー","らいふ・ふれあい介護サービス練馬事業所の常勤ヘルパー求人","正職員 月給 250,000円 〜 260,000円","【訪問介護事業所◆練馬】お買物や料理、掃除等の生活援助と排泄や入浴、食事等の身体介助をお任せします。","下記いずれかの資格をお持ちの方
・初任者研修（ヘルパー２級）
・実務者研修
・介護福祉士","らいふ・ふれあい介護サービス練馬事業所","豊玉上2-21-6","西武池袋線 桜台駅から徒歩で4分
都営大江戸線 練馬駅から徒歩で7分
西武池袋線 練馬駅から徒歩で8分"
"752240","2025-03-03T15:15:34.000+09:00","登録ヘルパー","らいふ・ふれあい介護サービス練馬事業所の登録ヘルパー求人","パート・バイト 時給 1,750円 〜 2,350円","日勤1時間～応募OK◎Wワークの職員も多数活躍しています！","下記いずれかの資格をお持ちの方
・初任者研修（ヘルパー２級）
・実務者研修
・介護福祉士","らいふ・ふれあい介護サービス練馬事業所","豊玉上2-21-6","西武池袋線 桜台駅から徒歩で4分
都営大江戸線 練馬駅から徒歩で7分
西武池袋線 練馬駅から徒歩で8分"
"728835","2025-03-03T15:15:19.000+09:00","常勤ヘルパー","らいふ阿佐ヶ谷の常勤ヘルパー求人","正職員 月給 250,000円 〜 260,000円","【ALSOKグループ】常勤ヘルパー募集！！","下記いずれかの資格をお持ちの方
・初任者研修（ヘルパー２級）
・実務者研修
・介護福祉士","らいふ阿佐ヶ谷","阿佐谷北1-42-6","JR中央線(快速) 阿佐ケ谷駅から徒歩で7分
JR中央・総武線 阿佐ケ谷駅から徒歩で7分
東京メトロ丸ノ内線 南阿佐ケ谷駅から徒歩で13分"
"1189544","2025-03-03T15:12:34.000+09:00","ケアワーカー","特別養護老人ホーム小淀ホームのケアワーカー求人","正職員 月給 234,800円 〜 329,700円","☆中野区中央（東中野）にある特別養護老人ホームです♪経験不問☆介護の仕事の経験のない方も一人ひとりの成長に合わせて育成します☆資格取得助成制度があり働きながらの資格取得を応援しています","◎未経験やブランクのある方も、研修を実施しますので、安心して働けます。
◎18歳～59歳の方（夜勤業務があるため、定年年齢未満の方を募集するため）","特別養護老人ホーム小淀ホーム","中央1丁目18番3号","東京メトロ丸ノ内線 中野坂上駅から徒歩で10分
JR中央・総武線または都営大江戸線 東中野駅から徒歩で12分"
"1086821","2025-03-03T15:11:49.000+09:00","登録ヘルパー","らいふ中野の登録ヘルパー求人","パート・バイト 時給 1,650円 〜 2,450円","【2023.10月新規開設】訪問介護／ヘルパー　日勤1時間～応募OK◎Wワークも可能！","下記いずれかの資格をお持ちの方
・初任者研修（ヘルパー２級）
・実務者研修
・介護福祉士","らいふ中野","中野5丁目32番地5号","JR中央線中野駅から徒歩3分
地下鉄東西線中野駅から徒歩3分"
"1183068","2025-03-03T15:11:40.000+09:00","ケアワーカー","特別養護老人ホームしらさぎホームのケアワーカー求人","正職員 月給 224,800円 〜 329,700円","◎中野区白鷺にある特別養護老人ホームです☆経験不問☆介護の仕事の経験のない方も一人ひとりの成長に合わせて育成します☆資格取得助成制度があり資格取得を応援しています！","未経験やブランクのある方も、研修を実施しますので安心して働けます。","特別養護老人ホームしらさぎホーム","白鷺2-51-5","西武新宿線　 鷺ノ宮駅　から　徒歩8分
急行を利用すれば高田馬場から1駅です。

JR「阿佐ヶ谷駅」から中村橋駅行きバス10分程乗車
バス停「鷺ノ宮駅」下車徒歩8分
※JR「荻窪駅」からもバスがあります

"
"1086785","2025-03-03T15:10:58.000+09:00","常勤ヘルパー","らいふ中野の常勤ヘルパー求人","正職員 月給 253,500円 〜 278,500円","【2023.10月 新規開設】訪問介護事業所での お仕事♪お買物や料理、掃除等の生活援助と排泄や入浴、食事等の身体介助をお願いします。","下記いずれかの資格をお持ちの方
・初任者研修（ヘルパー２級）
・実務者研修
・介護福祉士","らいふ中野","中野5丁目32番地5号","JR中央線中野駅から徒歩3分
地下鉄東西線中野駅から徒歩3分"
"653306","2025-03-03T15:08:24.000+09:00","介護職員","ニチイケアセンター江戸川中央の介護職員求人","正職員 月給 228,970円 〜 246,970円","【江戸川区中央】研修制度あり！子ども手当や学校行事休暇 等、子育て支援制度充実◎スキルアップできる介護のお仕事です！","いずれかの資格を保有
・介護職員初任者研修（旧ホームヘルパー2級）
・介護福祉士実務者研修（旧ホームヘルパー講座1級・介護職員基礎研修）
・介護福祉士","ニチイケアセンター江戸川中央","中央1丁目16-5-104","JR中央・総武線 新小岩駅から徒歩で27分
"
"653308","2025-03-03T15:08:24.000+09:00","介護職員","ニチイケアセンターこいわの介護職員求人","正職員 月給 228,970円 〜 246,970円","【江戸川区南小岩】研修制度あり！子ども手当や学校行事休暇 等、子育て支援制度充実◎スキルアップできる介護のお仕事です！","いずれかの資格を保有
・介護職員初任者研修（旧ホームヘルパー2級）
・介護福祉士実務者研修（旧ホームヘルパー講座1級・介護職員基礎研修）
・介護福祉士","ニチイケアセンターこいわ","南小岩7-31-14","JR中央・総武線 小岩駅から徒歩で5分
京成本線 京成小岩駅から徒歩で19分
京成本線 江戸川駅から徒歩で20分
"
"653305","2025-03-03T15:08:24.000+09:00","介護職員","ニチイケアセンター潮見の介護職員求人","正職員 月給 228,970円 〜 246,970円","【江東区潮見】研修制度あり！子ども手当や学校行事休暇 等、子育て支援制度充実◎スキルアップできる介護のお仕事です！","いずれかの資格を保有
・介護職員初任者研修（旧ホームヘルパー2級）
・介護福祉士実務者研修（旧ホームヘルパー講座1級・介護職員基礎研修）
・介護福祉士","ニチイケアセンター潮見","潮見1-28-12","JR京葉線 潮見駅から徒歩で5分
東京メトロ有楽町線 辰巳駅から徒歩で21分
東京メトロ東西線 東陽町駅から車で8分
"
